Tweets;Label
@matanajwa #matanajwa prtanyaan to agus: apa yg mnjadi keyakinan diri untk bisa mnjadi gub selain diusung 3 parpol?;positif
rt @matanajwa: telah hadir di studio, agus harimurti yudhoyono, bakal calon gubernur dki jakarta yang diusung partai demokrat, ppp, pkb &amp;positif
rt @hadi_adhdhaifah: agus yudhoyono ternyata lebih lugas dan tegas dalam menjawab dibanding sang bapak sby yg selalu hati-hati dlm menjawab\u2026;positif
wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/g25yjzudri .;positif
. soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu: jakarta-penyelidi... https:\/\/t.co\/pgmgbs7jh6;positif
. wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno: jakarta-rachmawati soekarnoputri men... https:\/\/t.co\/ttdkzxdaj6;positif
soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/bkfxocwbvr;positif
rt @kompascom: rachmawati soekarnoputri nyatakan dukungan untuk anies-sandi. https:\/\/t.co\/jtillmwngk;positif
soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/qdtx0yqku3;positif
wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/axhdupfuvs;positif
kepoin calgub dki di #matanajwa dlu..\ud83d\ude0d\nedisi bertaruh di jakarta by agus hy;positif
ahok jelaskan alasan puluhan sekolah di dki gagal dibangun tahun ini: ahok menjelaskan alasan gagalnya pemban... https:\/\/t.co\/mz9iqr5k4b;positif
[ soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/ecwsab6y6k;positif
[ wajar, rachmawati tersinggung megawati bawa ahok ke makam bung karno https:\/\/t.co\/jlo3vekzdy;positif
soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/wf22fftbh5;positif
soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu: jakarta-penyelidik ... https:\/\/t.co\/6k69fx3p48;positif
bagi mas agus menjadi gub adlh panggilan terbesar dlm hidupnya,krn beliau mrsa mjd calon alternatif utk mjd jakarta lbh baik #ahymatanajwa;positif
soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/mtvuc3mqim;positif
soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/owgantgeya;positif
wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/cubxqvpxvp;positif
wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/1z11iltmki;positif
rt @metro_tv: anda bisa mengikuti @matanajwa yang menghadirkan agus harimurti yudhoyono lwt live streaming di\u2026 ;positif
rt @agusfansclub_: bagi mas agus menjadi gub adlh panggilan terbesar dlm hidupnya,krn beliau mrsa mjd calon alternatif utk mjd jakarta lbh\u2026;positif
soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/odml53saxi;positif
wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/qft6ncbihj;positif
+ wajar, rachmawati tersinggung megawati bawa ahok ke makam bung karno https:\/\/t.co\/02gywxmy5g;positif
wajar, rachmawati tersinggung megawati bawa  ahok ke makam bung karno https:\/\/t.co\/bsp0ztktnq;positif
rt @yunantyoadi: ahok benar, al maidah 51 itu terkait konteks perang, bukan konteks pilkada. kalau ada yg mengkaitkan pilkada, berar\u2026 ;positif
soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/p9z1jdpxc7;positif
selain ahok, ni pada minta maaf dong. betul kata dgln. https:\/\/t.co\/4smjv8lgyn;positif
rt @agusfansclub_: dan mas agus ikut dlm konstetasi politik karena dicalonkan oleh beberapa partai dan benar2 tidak pernah diduga sebelumny\u2026;positif
ahok, agus dan anies adu program tata ruang dki, ini perbandingannya https:\/\/t.co\/tgooq6ex9j https:\/\/t.co\/bngrwjo16q;positif
soal quran, polisi harus cari saksi yang dengar langsung pernyataan ahok di pulau seribu https:\/\/t.co\/126winay3k;positif
najwa nanyanya pinter banget, agus jawabnya nggak kalah pinter.;positif
rt @detikcom: ahok, agus dan anies adu program tata ruang dki, ini perbandingannya https:\/\/t.co\/tgooq6ex9j https:\/\/t.co\/bngrwjo16q;positif
rt @aangku: konteksnya mungkin sama dalam kasus ahok. publik tidak rela dg pendapat ahok soal qs al maidah :) https:\/\/t.co\/dr7apegmf1;positif
ahok, sophia latjuba dan tim sukses makan malam dan rapat di rumah dinas\u2026 https:\/\/t.co\/z21brivbgf https:\/\/t.co\/kpmic8lxep;positif
rt @yusrilihza_mhd: ahok minta maaf, pakar: \u201cproses hukum jalan terus, tak ada hubungannya dengan minta maaf\u201d - salam online https:\/\/t.co\/t\u2026;positif
rt @detikcom: ahok, agus dan anies adu program tata ruang dki, ini perbandingannya https:\/\/t.co\/tgooq6ex9j https:\/\/t.co\/bngrwjo16q;positif
rt @agusfansclub_: mas agus menyatakan bahwa saat ini beliau hrs menyesuaikan kondisi saat ini (politik) &amp;positif
rt @agusfansclub_: mas agus menanggapi pertanyaan @matanajwa ttg kutipan rekaman 2013, beliau menjawab mas agus tetap konsisten. #ahymatana\u2026;positif
"rt @ilc_tvonenews: \""dulu saat mhs ui minta maaf sehubungan video penolakan ahok, dia bilang tak cukup hny minta maaf. ahok kemakan omongann\u2026";positif
rt @detikcom: ahok, agus dan anies adu program tata ruang dki, ini perbandingannya https:\/\/t.co\/tgooq6ex9j https:\/\/t.co\/bngrwjo16q;positif
rt @dennyja_world: saya melihat data lsi soal pilkada dki yang mengejutkan (survei okt 2016): ahok potensial kalah!;positif
dianggap sudah buktikan kinerja, abdee: slank dari dulu dukung ahok https:\/\/t.co\/yao8b2pvoo https:\/\/t.co\/fw3rshdhxp;positif
agus yudhoyono ini karirnya lagi bagus-bagusnya di ranah militer, langsung memutuskan belok ke cagub ini pertanyaan banget sebenernya ya?;positif
rt @matanajwa: jangan lewatkan #matanajwa malam ini, live pk 20.05 wib bersama bakal calon gubernur, agus harimurti yudhoyono. https:\/\/t.co\u2026;positif
rt @republikaonline: ketua mui minta ahok perjelas permintaan maafnya https:\/\/t.co\/lcdv295thh;positif
rt @putrirochaena: kapolri minta masyarakat lihat video pidato ahok secara utuh https:\/\/t.co\/gd8iipxqh7 lewat @tribunnews;positif
"terus menuai simpati, nachrowi ramli terima \""pedagang besi tua\"" dukung agus harimurti https:\/\/t.co\/kocynpsfgl";positif
detikcom: ahok, agus dan anies adu program tata ruang dki, ini perbandingannya https:\/\/t.co\/y9fspoztuz https:\/\/t.co\/o6v0t40am3;positif
"agus yudhoyono: \""jadi gubernur jakarta adalah greater call untuk saya.\""";positif
mnrt mas agus banyak sekali keputusan pd saat beliau masih tugas sebagai komandan batalion #ahymatanajwa;positif
alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/ls7afb2bul;positif
rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/uuslx41t3l #tribunnews;positif
alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/7chy9hgeir;positif
rt @tribunnews: nusron wahid: tak satu pun kalimat ahok menistakan al-quran https:\/\/t.co\/jqlazz7xfl via @tribunnews;positif
alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/igtfw9lyw6 https:\/\/t.co\/1bp26fwmjd;positif
rt @agusfansclub_: bagi mas agus menjadi gub adlh panggilan terbesar dlm hidupnya,krn beliau mrsa mjd calon alternatif utk mjd jakarta lbh\u2026;positif
rt @tribunnews: penjelasan nusron wahid soal pernyataan ahok yang kutip ayat al quran dan memicu kontroversi https:\/\/t.co\/ugpvfjmmrh via @t\u2026;positif
rt @agusfansclub_: mnrt mas agus banyak sekali keputusan pd saat beliau masih tugas sebagai komandan batalion #ahymatanajwa;positif
rt @detikcom: ahok, agus dan anies adu program tata ruang dki, ini perbandingannya https:\/\/t.co\/tgooq6ex9j https:\/\/t.co\/bngrwjo16q;positif
rt @karizunique: agus yudhoyono ini karirnya lagi bagus-bagusnya di ranah militer, langsung memutuskan belok ke cagub ini pertanyaan banget\u2026;positif
(tribunpekanbaru ) rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/g496qkvmdi #beritariau;positif
#berita alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/zkaix2isxy #halamanriau;positif
(tribunpekanbaru ) alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/egehjlrrnc #beritariau;positif
diperjelas, karena permintaan maaf kemarin menurut saya sebagai orang dalam kategori awam belum merasa bapak memint\u2026 https:\/\/t.co\/qhzljjoqwg;positif
#berita rachmawati tertawa ketika ditanya apakah dia juga akan mengajak anies-sandiaga ke makam ayahnya. ia https:\/\/t.co\/sv2kw0wt17;positif
rachmawati tersinggung megawati ajak ahok ke makam bung karno: rachmawati tertawa ketika ditanya apakah dia j... https:\/\/t.co\/x5kqjtaydf;positif
#seputarriau alasan anies sering turun ke masyarakat meski belum masa kampanye https:\/\/t.co\/1jug9t9sjj via [tribun];positif
alasan anies sering turun ke masyarakat meski belum masa kampanye: anies menjelaskan, dirinya merasa perlu un... https:\/\/t.co\/rv2pijomch;positif
#yukikutanshare alasan anies sering turun ke masyarakat meski belum masa kampanye  https:\/\/t.co\/fmp5vpdra6 cincin;positif
rachmawati tersinggung megawati ajak ahok ke makam bung karno https:\/\/t.co\/krsebmk6zd;positif
rt @fadlizon: fadli zon: tukang becak dan presiden jika bermasalah harus diadili, apalagi ahok https:\/\/t.co\/wp3mzko0ex;positif
rt @darwistriadi: sangat salut dgn nusron wahid dlm argumentasi di ilc.. soal ahok..kita perlu lbh banyak lg di indonesia org2 seperti dia.\u2026;positif
@tarinst97 alasan anies sering turun ke masyarakat meski belum masa kampanye: anies menjelaskan, d... https:\/\/t.co\/oe7ovbkkpr @tarinst97;positif
ini alasan ahok temui sophia latjuba tanpa djarot: jakarta (pos kota) \u2013 menjelang masa kampanye pilkada dki 2... https:\/\/t.co\/sewefop4rf;positif
rt @yuliaa007: mestinya pilkada dki ini dpercepat aja gosah nunggu pilkada serentak biar ga nimbulin masalah, smua krn ahok...kl cagubnya b\u2026;positif
rt @kompascom: ketum pkb yakin mayoritas warga nu di jakarta dukung agus-sylvi. https:\/\/t.co\/h9b5h3dx4f;positif
iwan fals: gara-gara ahok kita ingat alquran https:\/\/t.co\/aqkcvqhy7c;positif
rt @muammaraldafi: mas agus yudhoyono tetap yang terbaik,semoga sukses di pilkada dki 2017;positif
rt @savicali: ulama yg bela ahok adalah ulama...... ah, betapa islaminya organisasi ini. (jatiwaringin raya jam 4an tadi) https:\/\/t.co\/1dnv\u2026;positif
"rt @idetopia: \""kalau pak ahok menista agama, dia tak akan bisa keluar dari pulau ini,\"" kata warga pulau seribu. https:\/\/t.co\/6k37afnr9s";positif
retweeted salam \u270c\ud83c\udffb\ufe0f (@halojakarta):\n\nkalau ahok divonis bersalah, djarot belum tentu 'naik tahta'... https:\/\/t.co\/2ewuhslwmk;positif
"loh! survei terbaru spin, ahok-djarot masih berjaya https:\/\/t.co\/dxo1jydyvy #kabari https:\/\/t.co\/8llbsro8zq"",""display_text_range"":[0,83],""source"":""\u003ca href=\""https:\/\/dlvrit.com\/\"" rel=\""nofollow\""\u003edlvr.it\u003c\/a\u003e"",""truncated"":false,""in_reply_to_status_id"":null,""in_reply_to_status_id_str"":null,""in_reply_to_user_id"":null,""in_reply_to_user_id_str"":null,""in_reply_to_screen_name"":null,""user"":{""id"":74144730,""id_str"":""74144730"",""name"":""#tangkapahok"",""screen_name"":""pribumi_"",""location"":null,""url"":null,""description"":null,""protected"":false,""verified"":false,""followers_count"":162,""friends_count"":194,""listed_count"":0,""favourites_count"":26,""statuses_count"":32203,""created_at"":""mon sep 14 12:33:21 +0000 2009"",""utc_offset"":25200,""time_zone"":""jakarta"",""geo_enabled"":true,""lang"":""en"",""contributors_enabled"":false,""is_translator"":false,""profile_background_color"":""131516"",""profile_background_image_url"":""http:\/\/pbs.twimg.com\/profile_background_images\/499547428995858433\/bjrj_5d7.jpeg"",""profile_background_image_url_https"":""https:\/\/pbs.twimg.com\/profile_background_images\/499547428995858433\/bjrj_5d7.jpeg"",""profile_background_tile"":false,""profile_link_color"":""009999"",""profile_sidebar_border_color"":""ffffff"",""profile_sidebar_fill_color"":""e6f6f9"",""profile_text_color"":""333333"",""profile_use_background_image"":true,""profile_image_url"":""http:\/\/pbs.twimg.com\/profile_images\/803334722482905088\/c1wbsgzd_normal.jpg"",""profile_image_url_https"":""https:\/\/pbs.twimg.com\/profile_images\/803334722482905088\/c1wbsgzd_normal.jpg"",""profile_banner_url"":""https:\/\/pbs.twimg.com\/profile_banners\/74144730\/1407933976"",""default_profile"":false,""default_profile_image"":false,""following"":null,""follow_request_sent"":null,""notifications"":null},""geo"":null,""coordinates"":null,""place"":null,""contributors"":null,""is_quote_status"":false,""retweet_count"":0,""favorite_count"":0,""entities"":{""hashtags"":[{""text"":""kabari"",""indices"":[76,83]}],""urls"":[{""url"":""https:\/\/t.co\/dxo1jydyvy"",""expanded_url"":""http:\/\/dlvr.it\/mvyf4n"",""display_url"":""dlvr.it\/mvyf4n"",""indices"":[52,75]}],""user_mentions"":[],""symbols"":[],""media"":[{""id"":810511479686340608,""id_str"":""810511479686340608"",""indices"":[84,107],""media_url"":""http:\/\/pbs.twimg.com\/media\/cz-d5yeuoaaza6t.jpg"",""media_url_https"":""https:\/\/pbs.twimg.com\/media\/cz-d5yeuoaaza6t.jpg"",""url"":""https:\/\/t.co\/8llbsro8zq"",""display_url"":""pic.twitter.com\/8llbsro8zq"",""expanded_url"":""https:\/\/twitter.com\/pribumi_\/status\/810511482777530368\/photo\/1"",""type"":""photo"",""sizes"":{""large"":{""w"":985,""h"":657,""resize"":""fit""},""small"":{""w"":680,""h"":454,""resize"":""fit""},""medium"":{""w"":985,""h"":657,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}}}]},""extended_entities"":{""media"":[{""id"":810511479686340608,""id_str"":""810511479686340608"",""indices"":[84,107],""media_url"":""http:\/\/pbs.twimg.com\/media\/cz-d5yeuoaaza6t.jpg"",""media_url_https"":""https:\/\/pbs.twimg.com\/media\/cz-d5yeuoaaza6t.jpg"",""url"":""https:\/\/t.co\/8llbsro8zq"",""display_url"":""pic.twitter.com\/8llbsro8zq"",""expanded_url"":""https:\/\/twitter.com\/pribumi_\/status\/810511482777530368\/photo\/1"",""type"":""photo"",""sizes"":{""large"":{""w"":985,""h"":657,""resize"":""fit""},""small"":{""w"":680,""h"":454,""resize"":""fit""},""medium"":{""w"":985,""h"":657,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""}}}]},""favorited"":false,""retweeted"":false,""possibly_sensitive"":true,""filter_level"":""low"",""lang"":""in"",""timestamp_ms"":""1482075970726""}";positif
rt @hasilagribisnis: daripada ngelamun, bantuin rt ya om.. biar publik tau apa bedanya agus sama ahok, hehee\u270c https:\/\/t.co\/mtjt4myukk;positif
loh! survei terbaru spin, ahok-djarot masih berjaya https:\/\/t.co\/osen3lli5k;positif
rt @qureta: hasil kerja ahok sudah bisa dilihat dan dirasakan warga jakarta. ini hal yang tidak bisa dipungkiri.\nhttps:\/\/t.co\/ewibk7hwx9;positif
"@diralestari6 @alexemeru @stone_cobain @agusyudhoyono @aniesbaswedan iya program #ani3ssandim3nang yg mana yg dah dijalanin ahok. :-))"",""display_text_range"":[69,134],""source"":""\u003ca href=\""http:\/\/twitter.com\/download\/android\"" rel=\""nofollow\""\u003etwitter for android\u003c\/a\u003e"",""truncated"":false,""in_reply_to_status_id"":810500663180304384,""in_reply_to_status_id_str"":""810500663180304384"",""in_reply_to_user_id"":787898451514109952,""in_reply_to_user_id_str"":""787898451514109952"",""in_reply_to_screen_name"":""diralestari6"",""user"":{""id"":30766806,""id_str"":""30766806"",""name"":""#salamb3rsama"",""screen_name"":""reiza_patters"",""location"":""tomage-fakfak, indonesia"",""url"":""http:\/\/muhammadputrarinjani.blogspot.com"",""description"":""just an ordinary guy a.k.a grassrooters.. neurotic political criminal... a traveler of life journey... http:\/\/ui.academia.edu\/reizarinjani"",""protected"":false,""verified"":false,""followers_count"":8244,""friends_count"":2757,""listed_count"":54,""favourites_count"":2189,""statuses_count"":213683,""created_at"":""mon apr 13 01:02:30 +0000 2009"",""utc_offset"":25200,""time_zone"":""jakarta"",""geo_enabled"":false,""lang"":""en"",""contributors_enabled"":false,""is_translator"":false,""profile_background_color"":""c0deed"",""profile_background_image_url"":""http:\/\/pbs.twimg.com\/profile_background_images\/95609144\/march9-pop.jpg"",""profile_background_image_url_https"":""https:\/\/pbs.twimg.com\/profile_background_images\/95609144\/march9-pop.jpg"",""profile_background_tile"":true,""profile_link_color"":""0084b4"",""profile_sidebar_border_color"":""c0deed"",""profile_sidebar_fill_color"":""ddeef6"",""profile_text_color"":""333333"",""profile_use_background_image"":true,""profile_image_url"":""http:\/\/pbs.twimg.com\/profile_images\/804198798541000704\/t01l4mgr_normal.jpg"",""profile_image_url_https"":""https:\/\/pbs.twimg.com\/profile_images\/804198798541000704\/t01l4mgr_normal.jpg"",""profile_banner_url"":""https:\/\/pbs.twimg.com\/profile_banners\/30766806\/1480998798"",""default_profile"":false,""default_profile_image"":false,""following"":null,""follow_request_sent"":null,""notifications"":null},""geo"":null,""coordinates"":null,""place"":null,""contributors"":null,""is_quote_status"":false,""retweet_count"":0,""favorite_count"":0,""entities"":{""hashtags"":[{""text"":""ani3ssandim3nang"",""indices"":[81,98]}],""urls"":[],""user_mentions"":[{""screen_name"":""diralestari6"",""name"":""dira lestari"",""id"":787898451514109952,""id_str"":""787898451514109952"",""indices"":[0,13]},{""screen_name"":""alexemeru"",""name"":""#bulkibalkibul"",""id"":298351919,""id_str"":""298351919"",""indices"":[14,24]},{""screen_name"":""stone_cobain"",""name"":""teddy gusnaidi"",""id"":478546649,""id_str"":""478546649"",""indices"":[25,38]},{""screen_name"":""agusyudhoyono"",""name"":""agus yudhoyono"",""id"":842986784,""id_str"":""842986784"",""indices"":[39,53]},{""screen_name"":""aniesbaswedan"",""name"":""anies baswedan"",""id"":110312278,""id_str"":""110312278"",""indices"":[54,68]}],""symbols"":[]},""favorited"":false,""retweeted"":false,""filter_level"":""low"",""lang"":""in"",""timestamp_ms"":""1482075996645""}";positif
"rt @idetopia: \""kalau pak ahok menista agama, dia tak akan bisa keluar dari pulau ini,\"" kata warga pulau seribu. https:\/\/t.co\/6k37afnr9s";positif
rt @tetapahokdjarot: dukung ahok, anggun c sasmi: saya muslim, dia kristen https:\/\/t.co\/o29uvr2tih;positif
rt @triwul82: ahok-djarot dapat dukungan dari ratusan aktivis perempuan https:\/\/t.co\/mffznm3kla;positif
